,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
159,0.876,0.804,0.820,0.964,0.707,0.855,0.868,0.980
160,0.732,0.794,0.922,0.910,1.108,0.920,0.852,0.990
161,0.902,0.816,0.916,1.001,0.859,0.827,0.861,0.815
162,0.795,1.001,0.860,0.812,0.788,0.925,0.908,0.747
163,0.786,0.873,0.932,0.758,0.757,0.921,0.838,0.926
164,0.847,0.875,0.800,1.028,0.754,0.861,0.873,0.905
165,0.900,0.938,0.820,0.878,0.754,0.871,0.896,0.835
166,0.835,0.895,0.873,0.855,1.210,0.764,0.811,0.877
167,0.911,0.957,1.009,0.957,0.884,0.839,0.958,0.884
168,0.797,0.826,1.059,0.909,0.879,0.803,0.916,1.036
169,0.741,0.863,0.859,0.976,0.965,0.852,0.900,0.900
170,0.886,0.807,0.927,0.895,1.088,0.858,0.871,0.899
171,0.873,1.198,0.841,0.835,0.899,0.829,0.939,0.832
172,0.857,0.884,0.878,1.081,1.079,0.964,0.867,0.846
173,0.863,0.913,0.931,0.901,1.319,0.803,0.898,0.902
174,0.886,0.857,0.897,0.877,0.996,0.792,0.947,0.849
175,0.769,0.871,0.876,0.924,0.785,0.889,0.860,0.807
176,0.965,0.840,0.997,0.776,0.797,0.840,0.897,0.827
177,0.965,1.048,0.865,0.821,0.931,0.816,0.842,0.890
178,0.803,0.839,0.815,0.871,0.820,0.862,0.929,0.967
179,0.863,0.845,0.837,1.009,0.945,0.897,1.018,0.841
180,0.890,0.912,0.903,0.863,1.001,1.123,0.886,0.826
181,0.869,1.037,0.800,0.889,0.900,0.872,0.847,0.788
182,0.881,0.865,0.776,1.086,0.884,0.920,1.003,1.138
183,0.786,0.911,0.878,0.828,0.837,0.844,1.028,0.848
184,0.800,0.896,0.762,0.818,1.031,0.926,0.942,0.885
185,0.875,0.797,0.869,0.967,1.001,0.834,0.815,0.935
186,0.790,0.822,0.993,0.782,0.850,0.867,0.887,0.901
187,0.898,0.963,0.892,1.028,0.787,0.880,0.982,0.797
188,0.867,0.913,0.881,0.830,0.926,1.616,0.913,0.782
189,0.753,0.830,0.856,0.860,0.859,0.905,0.943,0.876
190,0.975,0.993,0.854,1.012,0.809,0.927,0.925,0.811
191,0.831,0.964,0.903,1.117,0.855,0.910,0.895,0.974
192,0.941,1.080,0.827,0.882,0.920,0.945,0.860,0.917
193,0.898,0.972,0.923,0.900,0.868,0.749,0.880,0.986
194,0.830,0.893,0.857,0.767,0.849,0.868,1.069,0.837
195,0.827,0.826,0.794,0.980,0.764,0.808,0.899,0.967
196,0.828,0.845,0.828,0.969,0.886,0.883,0.807,0.863
197,0.799,0.851,0.844,1.050,1.100,0.937,0.880,0.862
198,0.916,0.827,0.909,0.892,1.009,0.877,0.881,0.816
199,0.845,0.904,0.893,1.024,0.962,0.931,0.771,0.878
