,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
65,0.804,0.751,0.972,1.111,1.475,0.860,1.018,0.846
66,0.848,0.787,1.070,0.942,1.171,0.845,1.203,0.850
67,0.811,0.830,1.035,1.219,1.853,0.841,1.090,0.830
68,0.951,0.858,1.146,1.272,1.861,0.729,0.949,0.791
69,0.845,0.841,1.168,1.083,1.903,1.184,1.037,0.857
70,0.827,0.880,0.917,1.070,1.326,0.993,0.963,0.830
71,0.843,0.846,1.071,0.883,1.415,0.842,1.030,0.864
72,0.840,0.852,1.012,1.185,1.280,0.874,1.081,0.864
73,0.846,0.739,1.146,1.106,1.313,0.847,0.725,0.855
74,0.845,0.829,1.065,1.019,1.067,0.829,1.020,0.813
75,0.842,0.830,1.071,0.911,1.429,0.830,1.079,0.812
76,0.848,0.813,1.110,0.960,1.173,1.148,0.989,0.848
77,0.887,0.826,0.867,1.124,0.840,0.763,1.020,0.765
78,0.815,0.817,1.104,1.056,1.187,0.876,1.141,0.836
79,0.844,0.839,0.989,0.910,1.340,0.872,0.946,0.784
80,0.930,0.821,1.179,0.929,0.882,0.888,0.935,0.839
81,0.789,0.801,1.057,1.117,0.941,1.112,0.811,0.819
82,0.857,0.777,0.973,1.077,1.231,0.795,0.954,0.845
83,0.885,0.837,0.938,1.135,1.155,1.024,1.160,0.823
84,0.849,0.856,1.167,1.627,1.075,0.821,1.008,0.882
85,0.846,0.848,1.042,0.982,1.236,0.776,1.118,0.839
86,0.835,0.838,1.183,1.128,1.186,0.893,1.009,0.841
87,0.847,0.841,1.008,1.145,0.928,0.794,0.893,0.923
88,0.872,0.863,0.903,1.044,1.445,1.187,1.013,0.754
89,0.860,0.903,0.961,1.190,0.913,0.864,0.951,0.787
90,0.824,0.846,1.032,1.164,1.070,0.892,1.105,0.715
91,0.854,0.851,0.939,0.920,1.276,1.155,1.024,0.836
92,0.772,0.818,1.053,1.035,1.007,0.845,0.819,0.866
93,0.852,0.816,1.084,1.161,1.470,0.846,0.852,0.839
94,0.806,0.850,1.121,0.932,1.087,0.691,0.920,0.808
95,0.844,0.829,1.164,1.053,0.963,0.894,1.047,0.841
96,0.772,1.022,1.147,1.105,0.971,1.016,0.792,0.839
97,0.889,0.857,1.064,1.067,1.104,0.795,0.881,0.845
98,0.848,0.903,0.977,1.062,1.164,0.874,0.955,0.851
99,0.806,0.824,1.082,1.011,0.875,0.772,0.864,0.835
100,0.831,0.856,1.154,1.143,1.183,0.797,0.922,0.854
101,0.815,0.809,1.056,1.157,1.137,0.855,0.924,0.837
102,0.841,0.874,0.994,0.913,1.265,0.856,0.935,0.842
103,0.833,0.857,0.920,0.876,1.528,1.100,0.923,0.916
104,0.826,0.797,0.957,0.838,1.362,0.846,1.020,0.844
105,0.847,0.823,1.085,0.969,1.138,0.921,0.859,0.832
106,0.827,0.866,1.019,1.114,1.478,0.842,0.903,0.842
107,0.852,0.846,1.207,1.412,1.919,0.860,1.029,0.824
108,0.816,0.827,1.036,1.198,0.982,0.873,1.169,0.836
109,0.834,0.791,1.180,1.247,0.826,0.823,0.989,0.845
110,0.841,0.980,1.087,0.926,0.991,0.767,0.839,0.803
111,0.843,0.848,0.978,0.981,1.452,0.852,0.876,0.867
112,0.842,0.880,1.225,1.228,0.794,0.805,0.815,0.832
113,0.814,0.832,1.008,1.044,1.295,0.828,1.298,0.844
114,0.848,0.840,1.019,1.027,1.021,0.804,0.923,0.838
115,0.833,0.880,1.007,1.280,1.286,0.828,0.827,0.827
116,0.850,0.824,1.068,0.964,1.392,0.842,1.056,0.753
117,0.843,0.825,0.925,1.196,1.083,1.022,1.135,0.791
118,0.861,0.949,1.041,1.082,1.270,1.045,1.005,0.784
119,0.938,0.876,1.030,1.091,1.101,0.862,0.880,0.903
120,0.811,0.839,1.154,1.047,1.049,0.810,1.157,0.815
121,0.845,0.936,1.331,1.127,1.627,1.314,0.972,0.836
122,0.877,0.830,1.067,0.945,1.024,1.052,0.898,0.839
123,0.860,1.374,1.028,1.277,0.966,1.209,0.959,0.846
124,0.842,0.843,1.080,1.257,1.260,0.881,0.929,0.831
125,0.842,0.829,0.996,1.099,1.108,0.955,0.911,0.883
126,0.830,0.833,0.890,1.117,1.366,1.083,0.894,0.822
127,0.833,0.821,1.022,0.883,1.592,1.039,0.861,0.950
128,0.851,0.803,1.173,1.198,0.942,0.916,0.876,0.794
129,0.801,0.813,0.885,1.103,1.305,0.841,0.891,0.824
130,0.851,0.843,1.179,1.005,0.965,0.783,1.167,0.891
131,0.878,0.788,1.028,1.319,1.503,1.094,0.987,0.835
132,0.825,0.836,1.078,1.206,1.201,0.847,0.918,0.819
133,0.910,0.772,0.961,1.055,1.219,0.820,1.237,0.808
134,0.871,0.802,1.124,1.283,0.901,0.817,0.894,0.807
135,0.838,0.816,1.019,1.037,1.508,0.816,0.946,0.837
136,0.889,0.858,1.087,1.039,0.946,0.938,0.879,0.851
137,0.872,0.852,1.211,1.044,1.359,0.877,0.907,0.899
138,0.867,0.932,1.152,0.861,1.144,1.020,0.890,0.838
139,0.885,0.842,1.159,1.281,1.225,0.829,0.924,0.846
140,0.847,0.832,1.333,1.321,1.270,0.790,0.852,0.881
141,0.851,0.822,1.223,1.006,1.242,0.830,1.009,0.823
142,0.860,0.867,1.093,1.252,1.368,0.907,1.032,0.822
143,0.830,0.838,1.177,1.056,1.193,0.882,1.006,0.870
144,0.839,0.838,1.038,1.118,1.162,0.761,1.066,0.855
145,0.808,0.851,1.200,1.058,0.962,0.952,0.923,0.858
146,0.874,0.849,1.088,0.843,1.132,0.838,0.888,0.841
147,0.815,0.861,1.086,1.113,1.249,0.826,0.967,0.850
148,0.848,0.930,1.179,1.214,1.668,0.809,1.154,0.832
149,0.815,0.829,1.135,1.037,1.769,0.765,0.999,0.822
150,0.900,0.831,1.028,1.092,1.197,0.855,0.846,0.819
151,0.836,0.830,1.052,1.059,1.591,0.789,0.946,0.841
152,0.834,0.819,1.083,1.272,1.357,0.849,0.904,0.840
153,0.834,0.828,1.159,1.029,1.227,0.841,0.961,0.858
154,0.847,0.855,0.990,1.077,1.535,0.745,0.973,0.768
155,0.837,0.820,1.167,1.102,1.210,1.116,1.002,0.854
156,0.761,0.819,1.052,0.886,1.513,1.012,1.059,0.879
157,0.843,0.838,1.047,0.936,1.808,0.802,0.921,0.875
158,0.822,0.835,1.145,0.885,1.110,0.926,0.945,0.834
159,0.829,0.840,1.094,0.979,0.765,0.930,0.807,0.764
160,0.752,0.821,0.926,0.944,1.104,0.861,0.926,0.851
161,0.856,0.852,0.968,1.085,1.504,1.758,0.907,0.844
162,0.842,0.745,1.151,1.430,1.644,0.989,0.979,0.864
163,0.900,0.869,1.205,1.072,1.191,0.974,0.905,0.789
164,0.860,0.864,1.162,1.149,1.022,0.726,1.024,0.866
165,0.795,0.895,1.101,1.015,1.493,0.826,1.026,0.831
166,0.864,0.842,1.126,1.096,1.019,1.160,0.844,0.827
167,0.817,0.843,1.063,1.037,1.178,0.875,0.942,0.853
168,0.855,0.799,1.106,1.141,1.349,0.830,0.895,0.829
169,0.881,0.786,1.149,1.118,1.246,1.043,0.874,0.805
170,0.829,0.868,1.148,1.193,1.041,0.900,0.889,0.888
171,0.817,0.840,0.993,0.967,1.193,1.262,0.995,0.896
172,0.860,0.865,1.095,1.048,1.303,0.808,1.148,0.828
173,0.904,0.847,1.030,1.181,1.107,0.997,0.886,0.849
174,0.885,0.765,0.928,0.878,1.293,1.122,0.930,0.861
175,0.920,0.741,1.310,0.844,1.462,1.188,1.202,0.845
176,0.832,0.844,1.097,1.145,1.425,1.480,1.052,0.854
177,0.881,0.857,1.207,1.051,0.948,0.862,0.914,0.845
178,0.811,0.861,0.902,1.169,1.417,0.719,0.962,0.803
179,0.896,0.850,1.283,0.917,1.042,0.835,0.959,0.872
180,0.861,0.837,1.025,1.018,1.531,1.025,1.185,0.856
181,0.807,0.824,1.082,1.011,1.291,0.884,0.985,0.740
182,0.814,0.843,1.276,1.209,1.188,0.943,0.947,0.880
183,0.836,0.889,1.246,1.323,1.229,0.816,0.976,0.845
184,0.857,0.807,1.043,0.968,1.162,1.134,1.021,0.837
185,0.859,0.847,1.143,0.947,1.476,1.201,1.009,0.856
186,0.873,0.818,1.099,1.065,0.928,1.004,0.701,0.848
187,0.831,0.825,1.159,1.105,1.126,0.944,0.849,0.778
188,0.817,0.823,0.973,1.110,1.239,0.832,1.215,0.840
189,0.839,0.845,1.007,1.187,1.131,0.849,0.917,0.773
190,0.839,0.771,1.094,0.923,1.145,0.875,0.971,0.824
191,0.844,0.858,1.076,1.256,1.624,0.836,0.897,1.257
192,0.842,0.799,1.062,0.994,1.539,0.903,0.941,0.830
193,0.835,0.854,1.003,1.084,0.923,1.125,0.872,0.944
194,0.871,0.840,1.022,0.907,1.430,1.076,0.965,0.822
195,0.855,0.847,1.045,1.197,0.900,0.857,0.926,0.817
196,0.852,0.823,1.024,1.011,1.739,0.834,1.025,0.913
197,0.843,0.794,1.027,1.085,1.643,1.085,0.892,0.803
198,0.847,0.832,1.145,0.897,0.939,0.804,0.967,0.836
199,0.858,0.864,1.022,0.886,1.351,0.821,0.964,0.802
