,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
69,1.472,2.598,0.738,0.427,0.326,1.090,0.374,1.410
70,1.456,2.511,0.701,0.359,0.305,0.305,0.432,2.086
71,1.288,2.401,0.431,0.245,0.329,0.450,0.348,1.869
72,1.485,1.006,0.448,0.313,0.286,1.149,0.413,1.554
73,1.436,2.275,0.672,0.216,0.310,1.355,0.245,2.139
74,1.726,2.292,0.524,0.386,0.258,1.314,0.375,1.470
75,1.760,2.461,0.632,0.234,0.281,1.192,0.429,1.559
76,1.443,1.864,0.649,0.331,0.232,0.427,0.509,1.426
77,1.409,2.475,0.682,0.322,0.333,0.859,0.334,1.505
78,1.069,2.376,0.457,0.312,0.335,1.367,0.369,1.714
79,1.232,2.097,0.698,0.187,0.333,1.074,0.518,1.394
80,1.101,1.928,0.719,0.292,0.278,1.391,0.380,1.634
81,1.964,2.946,0.556,0.353,0.230,0.328,0.557,1.452
82,1.308,2.585,0.542,0.222,0.191,1.227,0.377,1.606
83,1.589,2.687,0.325,0.251,0.246,0.998,0.371,1.776
84,1.575,2.301,0.726,0.358,0.211,1.013,0.334,1.265
85,1.144,2.465,0.573,0.332,0.304,1.336,0.522,1.528
86,2.168,2.111,0.479,0.214,0.195,0.707,0.745,1.506
87,1.877,2.541,0.428,0.366,0.194,1.041,0.490,2.443
88,1.328,2.243,0.363,0.238,0.232,0.583,0.361,2.132
89,1.276,1.364,0.393,0.271,0.169,1.128,0.810,1.321
90,1.380,2.004,0.375,0.283,0.226,0.744,0.393,1.431
91,1.193,2.709,0.562,0.265,0.162,0.305,0.373,1.286
92,0.914,2.496,0.493,0.295,0.144,1.284,0.507,1.645
93,1.542,1.969,0.505,0.345,0.229,0.202,0.290,2.002
94,0.888,1.965,0.613,0.317,0.244,1.005,0.421,1.737
95,1.712,1.681,0.705,0.283,0.238,0.852,0.518,1.729
96,1.640,1.301,0.559,0.321,0.170,0.681,0.452,1.646
97,0.885,1.972,0.846,0.286,0.214,0.851,0.351,1.531
98,1.423,1.718,0.488,0.296,0.258,1.252,0.384,1.492
99,1.167,1.951,0.463,0.295,0.350,1.670,0.388,1.546
100,1.354,2.451,0.410,0.294,0.325,1.178,0.341,1.818
101,1.196,2.412,0.588,0.297,0.245,1.354,0.465,2.278
102,1.062,2.305,0.456,0.319,0.124,1.393,0.326,1.412
103,1.917,1.964,0.728,0.210,0.184,0.883,0.632,1.234
104,1.628,1.951,0.635,0.182,0.239,1.114,0.529,1.735
105,1.351,2.351,0.647,0.285,0.263,0.211,0.466,1.669
106,1.433,2.575,0.490,0.320,0.270,1.186,0.392,2.257
107,1.472,1.827,0.694,0.300,0.336,1.320,0.378,1.132
108,1.192,1.404,0.684,0.329,0.185,1.053,0.322,1.644
109,1.796,1.225,0.550,0.353,0.193,1.616,0.441,1.498
110,1.262,1.355,0.497,0.353,0.188,0.150,0.369,1.059
111,1.264,2.507,0.518,0.289,0.306,1.773,0.684,1.631
112,1.411,1.933,0.709,0.341,0.241,0.732,0.332,1.537
113,1.416,1.421,0.419,0.289,0.222,1.450,0.710,1.962
114,1.609,2.357,0.687,0.244,0.250,0.695,0.538,2.196
115,1.099,1.837,0.437,0.347,0.299,1.636,0.522,1.362
116,1.883,2.342,0.494,0.303,0.308,1.530,0.378,1.774
117,1.353,2.430,0.413,0.337,0.210,1.149,0.346,2.381
118,0.853,1.800,0.417,0.250,0.258,0.243,0.294,1.952
119,0.853,2.534,0.414,0.280,0.180,0.969,0.589,1.246
120,0.806,1.677,0.601,0.276,0.243,1.611,0.322,2.084
121,1.162,2.253,0.706,0.283,0.320,0.298,0.732,1.387
122,1.564,2.708,0.614,0.362,0.231,0.217,0.357,1.783
123,1.680,1.857,0.591,0.313,0.142,0.361,0.803,1.580
124,1.468,2.061,0.484,0.323,0.149,1.960,0.335,1.970
125,1.675,2.741,0.495,0.401,0.330,0.604,0.417,1.613
126,1.421,2.245,0.352,0.285,0.240,1.227,0.463,1.985
127,0.934,1.917,0.585,0.252,0.328,1.157,0.487,1.396
128,1.611,2.514,0.568,0.316,0.230,1.009,0.300,1.271
129,1.674,2.477,0.706,0.360,0.188,0.187,0.536,1.653
130,1.464,1.877,0.506,0.332,0.166,1.108,0.486,1.032
131,1.603,2.394,0.510,0.327,0.167,0.319,0.771,1.608
132,0.982,2.375,0.678,0.281,0.184,1.281,0.452,2.211
133,0.870,2.205,0.423,0.311,0.278,1.181,0.545,0.823
134,1.441,2.803,0.681,0.246,0.272,1.357,0.393,1.191
135,1.342,2.480,0.455,0.265,0.150,1.944,0.472,2.143
136,1.176,2.399,0.618,0.263,0.312,0.838,0.391,1.865
137,1.115,1.348,0.591,0.358,0.175,0.941,0.715,1.540
138,1.204,1.677,0.537,0.319,0.232,0.604,0.354,0.570
139,1.074,1.850,0.706,0.362,0.244,0.716,0.323,1.882
140,1.254,2.456,0.665,0.302,0.385,1.391,0.614,1.574
141,0.875,2.345,0.469,0.367,0.206,0.919,0.557,1.392
142,1.071,1.729,0.567,0.278,0.230,0.246,1.084,1.823
143,1.265,2.285,0.534,0.317,0.249,1.267,0.432,1.660
144,1.542,2.488,0.489,0.302,0.205,0.764,0.432,1.920
145,1.239,2.504,0.553,0.238,0.229,0.249,0.346,1.254
146,1.387,1.285,0.692,0.285,0.277,1.172,0.315,1.289
147,1.139,2.447,0.573,0.361,0.354,0.904,0.268,1.457
148,1.715,1.816,0.676,0.303,0.220,1.693,0.424,1.570
149,1.180,2.358,0.557,0.324,0.211,1.078,0.506,2.274
150,1.152,2.671,0.484,0.349,0.179,1.361,0.971,1.714
151,1.469,2.611,0.384,0.351,0.263,1.207,0.422,1.831
152,2.282,2.554,0.576,0.290,1.347,0.284,0.774,1.775
153,1.298,2.487,0.216,0.344,0.237,0.671,0.511,2.066
154,1.450,2.587,0.438,0.322,0.282,0.784,0.416,1.677
155,1.072,1.978,0.353,0.215,0.296,0.346,0.350,1.967
156,0.811,2.651,0.586,0.321,0.207,1.405,0.431,2.093
157,1.566,2.644,0.440,0.247,0.333,1.111,0.632,1.598
158,1.236,2.491,0.595,0.271,0.256,1.127,0.683,1.604
159,1.360,2.379,0.469,0.245,0.185,0.971,0.207,1.504
160,1.004,2.327,0.400,0.331,0.277,1.276,0.367,1.507
161,1.488,2.503,0.536,0.227,0.169,0.210,0.555,1.532
162,1.235,2.350,0.625,0.312,0.249,0.507,0.334,1.469
163,1.361,2.272,0.493,0.378,0.241,1.556,0.769,1.149
164,1.201,2.493,0.655,0.282,0.246,1.004,0.548,1.683
165,0.853,1.963,0.494,0.336,0.237,1.728,0.318,1.492
166,1.412,2.581,0.560,0.335,0.287,1.433,0.695,1.288
167,1.517,2.339,0.576,0.307,0.119,0.994,0.303,1.820
168,1.143,2.394,0.331,0.364,0.251,1.482,0.587,1.336
169,1.082,2.295,0.438,0.327,0.191,0.705,0.423,1.625
170,1.113,2.190,0.715,0.368,0.249,0.717,0.458,1.195
171,1.546,2.773,0.599,0.350,0.361,0.809,0.288,1.578
172,1.395,1.814,0.588,0.281,0.211,1.458,0.830,1.536
173,1.422,2.264,0.578,0.303,0.240,0.749,0.553,1.829
174,1.173,1.693,0.492,0.288,0.337,0.537,0.468,1.843
175,1.201,2.226,0.395,0.245,0.350,0.782,0.554,1.854
176,0.815,2.708,0.525,0.324,0.217,1.172,0.585,1.922
177,1.341,2.255,0.530,0.297,0.150,1.623,0.507,1.675
178,0.495,2.560,0.342,0.335,0.188,0.919,0.548,2.462
179,1.092,1.901,0.575,0.287,0.232,1.239,0.917,1.279
180,1.821,2.039,0.431,0.307,0.254,1.283,0.330,1.816
181,1.311,2.440,0.483,0.311,0.373,0.316,0.353,1.280
182,1.273,2.383,0.503,0.274,0.320,1.037,0.951,1.546
183,1.576,1.823,0.666,0.295,0.220,0.737,0.339,2.071
184,1.059,2.303,0.648,0.200,0.162,0.339,0.431,2.144
185,1.145,1.332,0.416,0.282,0.290,1.007,0.415,1.564
186,1.449,2.682,0.697,0.344,0.189,0.359,0.500,1.686
187,1.479,2.161,0.691,0.350,0.225,0.332,0.300,1.656
188,1.722,2.515,0.406,0.241,0.220,1.199,0.433,2.283
189,1.218,1.804,0.623,0.331,0.227,0.934,0.347,1.634
190,1.279,1.955,0.572,0.292,0.196,1.478,0.603,1.989
191,1.728,2.101,0.433,0.335,0.255,1.784,0.421,1.351
192,1.326,2.580,0.551,0.236,0.259,0.721,0.365,1.298
193,1.537,2.431,0.601,0.252,0.199,1.687,0.708,1.376
194,1.233,2.146,0.474,0.371,0.271,1.284,0.439,1.518
195,1.631,2.377,0.417,0.339,0.192,0.518,0.426,1.210
196,1.222,2.597,0.629,0.272,0.200,0.715,0.314,1.624
197,1.326,1.737,0.610,0.330,0.266,0.280,0.408,1.144
198,0.944,1.984,0.573,0.197,0.238,1.453,0.365,1.803
199,1.577,1.675,0.507,0.266,0.186,1.490,0.489,1.971
