,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
79,87,73,53,33,25,41,25,99
80,39,97,65,35,39,99,35,99
81,95,31,31,31,23,35,35,99
82,91,89,29,51,21,41,71,99
83,85,83,73,31,33,43,23,85
84,31,97,41,53,29,35,31,43
85,99,33,55,51,25,35,31,99
86,79,57,33,31,25,29,53,55
87,97,89,43,31,29,27,41,69
88,89,81,71,23,23,25,75,85
89,41,99,61,43,23,49,37,77
90,29,57,31,37,29,21,57,61
91,43,81,57,39,35,99,67,97
92,99,45,21,27,31,35,33,29
93,75,47,37,25,41,41,35,57
94,27,97,33,45,35,83,21,95
95,63,89,59,45,35,25,55,99
96,59,83,37,21,23,21,99,99
97,51,99,41,35,27,27,21,71
98,55,81,47,45,21,49,65,97
99,71,39,31,49,29,31,31,99
100,39,87,29,35,21,41,51,99
101,69,81,41,23,29,45,81,51
102,43,79,61,23,25,31,33,99
103,89,65,49,35,23,97,39,63
104,59,95,43,43,35,79,51,57
105,45,99,27,37,21,43,81,83
106,51,25,47,27,25,39,29,97
107,73,99,49,33,29,21,65,99
108,91,65,57,27,27,43,83,87
109,99,91,65,21,25,43,21,97
110,87,93,25,31,37,37,25,49
111,85,53,47,27,27,29,25,99
112,57,31,55,41,25,49,83,39
113,81,73,33,23,25,59,97,99
114,73,51,75,47,23,53,87,41
115,39,71,87,31,45,23,63,23
116,29,33,31,41,41,29,23,69
117,99,99,51,23,27,43,39,49
118,99,93,31,23,23,49,63,71
119,73,59,31,31,27,21,41,49
120,75,99,49,47,21,31,29,67
121,97,83,31,27,23,35,39,31
122,97,57,63,27,21,31,23,89
123,75,29,33,61,27,25,41,97
124,75,27,43,21,39,39,47,55
125,91,77,49,37,23,27,43,97
126,95,43,65,41,25,51,39,81
127,63,61,31,23,27,29,95,99
128,61,93,77,23,27,27,21,79
129,29,95,53,35,29,21,37,81
130,35,65,55,23,21,29,31,95
131,97,69,31,31,29,41,79,47
132,95,99,51,27,27,33,45,89
133,51,55,45,33,27,49,21,35
134,83,99,27,39,29,51,33,91
135,81,89,51,65,21,21,75,79
136,99,93,27,21,27,31,99,99
137,91,93,45,39,23,43,37,95
138,99,63,53,27,23,29,53,29
139,99,99,51,33,33,53,75,69
140,39,55,41,41,33,23,29,43
141,99,95,55,25,31,37,67,63
142,93,81,43,23,21,27,61,89
143,75,39,27,25,27,35,39,69
144,81,61,71,35,43,45,23,65
145,95,95,41,31,21,45,21,97
146,53,93,49,39,41,37,27,77
147,99,99,51,25,21,25,51,53
148,89,45,23,63,23,55,25,71
149,93,63,57,25,31,31,75,83
150,87,39,51,31,33,49,25,63
151,59,49,41,43,27,25,25,99
152,89,95,29,41,29,43,35,99
153,95,89,33,35,31,21,25,51
154,89,27,63,31,23,35,93,75
155,45,45,55,23,21,83,31,95
156,53,63,81,35,21,33,35,29
157,63,59,79,29,21,21,33,29
158,47,95,71,37,31,23,65,71
159,45,67,75,47,21,47,29,95
160,93,97,69,49,23,43,37,41
161,63,73,41,27,37,39,35,51
162,75,99,51,25,21,23,61,63
163,93,99,45,31,21,25,99,73
164,27,81,65,33,23,37,37,83
165,77,87,37,31,33,27,27,45
166,97,33,79,55,23,99,21,27
167,85,95,47,25,25,49,67,79
168,47,55,31,33,25,21,53,73
169,69,23,79,43,21,31,25,99
170,85,89,31,25,23,41,57,99
171,51,35,49,43,27,25,67,89
172,79,71,41,27,21,21,57,43
173,35,21,33,35,21,43,23,23
174,37,99,39,33,21,89,83,77
175,67,65,77,29,33,37,47,31
176,33,97,37,37,23,51,25,97
177,39,29,63,23,45,39,81,89
178,55,59,73,39,33,41,27,57
179,69,81,39,39,21,41,23,91
180,99,45,25,29,35,43,61,69
181,65,93,45,21,33,21,47,81
182,87,77,29,27,21,35,59,69
183,93,99,75,25,23,93,25,83
184,97,47,69,27,21,35,29,81
185,99,81,31,23,23,27,37,71
186,99,75,73,49,31,45,57,95
187,47,57,49,49,23,33,51,95
188,99,97,95,45,23,25,21,95
189,45,49,71,35,31,31,55,95
190,77,75,53,27,21,35,71,75
191,21,83,37,31,21,27,39,69
192,85,53,49,31,21,99,29,99
193,93,81,21,21,21,93,23,99
194,81,77,45,23,31,45,31,83
195,21,79,33,25,29,21,29,57
196,57,83,69,45,23,33,23,91
197,97,89,75,23,35,45,23,95
198,85,51,71,25,31,41,33,55
199,71,41,61,39,27,37,35,93
