,0,1,2
505,0.79,0.21,0.00
506,0.97,0.03,
507,0.68,0.07,0.25
508,0.20,0.80,
509,0.71,0.12,0.17
510,0.45,0.43,0.13
511,0.33,0.24,0.43
512,1.00,,
513,1.00,,
514,0.74,0.19,0.07
515,0.25,0.71,0.04
516,0.21,0.24,0.54
517,0.73,0.27,
518,0.92,0.08,
519,0.40,0.60,
520,0.63,0.37,
521,0.99,0.01,
522,0.84,0.16,
523,0.04,0.84,0.13
524,0.58,0.37,0.04
525,0.32,0.31,0.38
526,0.79,0.21,
527,0.67,0.28,0.05
528,0.95,0.05,
529,1.00,,
530,0.85,0.15,
531,1.00,,
532,0.91,0.09,
533,0.34,0.24,0.42
534,0.51,0.02,0.47
535,0.68,0.25,0.06
536,0.75,0.18,0.07
537,0.84,0.16,
538,1.00,,
539,0.41,0.56,0.03
540,0.60,0.20,0.19
541,0.32,0.49,0.19
542,0.27,0.63,0.10
543,0.94,0.05,0.01
544,0.36,0.64,
545,0.85,0.07,0.08
546,0.40,0.60,
547,0.81,0.01,0.18
548,0.75,0.25,
549,1.00,,
550,0.29,0.41,0.30
551,0.60,0.22,0.18
552,0.83,0.12,0.06
553,0.97,0.03,
554,0.26,0.18,0.56
555,0.82,0.18,
556,0.52,0.48,
557,0.30,0.31,0.39
558,0.49,0.51,
559,0.34,0.41,0.25
560,0.97,0.03,
561,0.53,0.36,0.11
562,0.74,0.26,0.00
563,0.98,0.02,
564,0.64,0.32,0.04
565,0.14,0.83,0.03
566,0.42,0.42,0.16
567,1.00,,
568,0.36,0.42,0.22
569,0.58,0.42,
570,0.12,0.49,0.39
571,0.49,0.11,0.40
572,0.89,0.11,
573,1.00,,
574,0.68,0.08,0.24
575,0.62,0.38,0.00
576,1.00,,
577,0.88,0.06,0.06
578,0.75,0.25,
579,1.00,,
580,0.47,0.49,0.04
581,0.97,0.03,
582,0.24,0.76,
583,0.69,0.10,0.21
584,1.00,,
585,0.67,0.29,0.04
586,0.66,0.32,0.02
587,1.00,,
588,1.00,,
589,0.44,0.15,0.41
590,0.38,0.40,0.22
591,0.24,0.56,0.20
592,1.00,,
593,0.86,0.14,
594,0.48,0.52,
595,0.98,0.02,
596,0.86,0.14,
597,0.96,0.04,
598,0.68,0.12,0.20
599,0.62,0.27,0.12
600,0.37,0.63,
601,0.99,0.01,
602,0.33,0.55,0.12
603,0.23,0.69,0.07
604,0.92,0.08,
605,1.00,,
606,0.14,0.24,0.62
607,0.28,0.11,0.61
608,0.47,0.38,0.15
609,0.35,0.23,0.42
610,0.16,0.84,
611,0.98,0.02,
612,0.14,0.18,0.68
613,0.65,0.18,0.17
614,0.90,0.10,
615,0.16,0.55,0.29
616,0.66,0.32,0.03
617,0.87,0.13,
618,0.40,0.60,
619,0.49,0.51,0.00
620,0.76,0.24,
621,0.87,0.12,0.01
622,0.48,0.46,0.06
623,1.00,,
624,0.42,0.55,0.03
625,0.29,0.12,0.59
626,0.50,0.23,0.27
627,0.33,0.20,0.47
628,0.44,0.56,
629,0.71,0.21,0.08
630,0.97,0.03,
631,0.93,0.07,
632,0.78,0.23,
633,0.43,0.50,0.07
634,1.00,0.00,
635,0.88,0.12,
636,1.00,,
637,0.85,0.10,0.05
638,0.80,0.20,
639,0.50,0.50,
640,0.02,0.65,0.33
641,0.17,0.69,0.14
642,0.14,0.44,0.42
643,0.18,0.12,0.70
644,0.26,0.42,0.32
645,0.17,0.39,0.45
646,0.59,0.41,
647,1.00,,
648,0.86,0.14,
649,0.98,0.02,
650,0.37,0.01,0.62
651,0.48,0.38,0.14
652,0.57,0.38,0.05
653,0.86,0.14,
654,0.12,0.71,0.17
655,0.75,0.24,0.01
656,1.00,,
657,1.00,,
658,0.96,0.04,
659,0.89,0.11,
660,0.99,0.01,
661,1.00,,
662,0.09,0.82,0.09
663,0.47,0.53,0.00
664,0.96,0.04,
665,0.45,0.50,0.05
666,0.31,0.45,0.24
667,1.00,,
668,0.68,0.05,0.27
669,0.41,0.59,
670,0.12,0.56,0.33
671,0.22,0.66,0.12
672,0.20,0.15,0.65
673,0.99,0.01,
674,1.00,0.00,
675,0.97,0.03,
676,0.47,0.46,0.07
677,0.97,0.03,
678,1.00,,
679,0.85,0.15,
680,0.69,0.31,
681,0.94,0.06,
682,0.22,0.13,0.65
683,1.00,0.00,
684,0.84,0.16,
685,0.92,0.08,
686,0.58,0.05,0.37
687,0.34,0.65,0.00
688,0.90,0.09,0.01
689,1.00,,
690,0.36,0.11,0.53
691,0.28,0.33,0.40
692,0.96,0.04,
693,0.62,0.38,
694,1.00,,
695,0.30,0.48,0.23
696,0.89,0.11,
697,0.60,0.39,0.02
698,0.43,0.35,0.22
699,0.98,0.02,
700,1.00,,
701,0.84,0.16,
702,0.98,0.02,
703,0.69,0.31,
704,0.78,0.22,
705,0.38,0.24,0.38
706,0.26,0.41,0.33
707,0.73,0.27,
708,1.00,0.00,
709,0.09,0.10,0.81
710,0.72,0.25,0.03
711,0.33,0.67,
712,0.47,0.43,0.09
713,0.91,0.04,0.05
714,0.69,0.17,0.14
715,0.69,0.18,0.13
716,0.15,0.74,0.11
717,0.07,0.72,0.21
718,0.52,0.33,0.16
719,0.88,0.12,
720,0.52,0.04,0.44
721,0.07,0.36,0.57
722,0.97,0.03,
723,0.84,0.16,
724,0.56,0.30,0.14
725,1.00,,
726,0.96,0.04,
727,0.69,0.31,
728,0.33,0.28,0.40
729,0.89,0.11,
730,0.26,0.11,0.64
731,0.90,0.06,0.04
732,0.86,0.14,
733,0.99,0.01,
734,0.91,0.09,
735,0.60,0.33,0.07
736,0.93,0.05,0.02
737,0.57,0.20,0.23
738,0.24,0.69,0.07
739,0.43,0.27,0.30
740,0.89,0.11,
741,0.92,0.08,
742,0.40,0.29,0.30
743,1.00,,
744,0.52,0.20,0.28
745,0.25,0.75,
746,0.71,0.29,
747,0.97,0.03,
748,0.42,0.07,0.51
749,0.24,0.03,0.73
750,0.43,0.46,0.11
751,0.94,0.06,
752,0.24,0.17,0.58
753,0.85,0.13,0.01
754,0.70,0.28,0.03
755,1.00,0.00,
756,0.21,0.27,0.53
757,1.00,,
758,0.38,0.62,
759,1.00,,
760,0.96,0.04,
761,0.93,0.07,
762,1.00,,
763,0.62,0.26,0.12
764,0.80,0.20,
765,0.19,0.54,0.27
766,1.00,,
767,0.17,0.01,0.82
768,0.89,0.11,
769,0.68,0.32,
770,0.97,0.03,
771,0.37,0.57,0.05
772,0.39,0.54,0.07
773,0.27,0.54,0.19
774,0.31,0.21,0.47
775,1.00,,
776,0.31,0.69,
777,0.45,0.55,
778,1.00,,
779,0.30,0.70,0.00
780,0.40,0.50,0.10
781,0.29,0.26,0.45
782,0.96,0.04,
783,0.14,0.36,0.50
784,0.73,0.25,0.02
785,0.94,0.06,
786,0.81,0.18,
787,0.93,0.03,0.04
788,0.48,0.08,0.45
789,0.35,0.32,0.33
790,1.00,,
791,0.68,0.27,0.05
792,0.45,0.46,0.09
793,0.53,0.47,
794,0.76,0.24,
795,0.46,0.07,0.47
796,0.03,0.58,0.39
797,0.37,0.63,
798,0.32,0.34,0.33
799,1.00,,
800,0.11,0.16,0.73
801,0.85,0.14,0.00
802,0.62,0.36,0.01
803,1.00,,
804,0.79,0.08,0.14
805,0.28,0.12,0.60
806,0.84,0.16,
807,0.45,0.49,0.06
808,0.80,0.20,
809,0.97,0.03,
810,0.65,0.35,
811,0.03,0.97,
